country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
United States, San Francisco,2023-05-27 00:00:00+00:00,37.7558,-122.4449,13.3305,10.7305,11.684667,10.426323,7.413727,8.314399,0.0,30.861471,2.8366005
United States, San Francisco,2023-05-28 00:00:00+00:00,37.7558,-122.4449,13.2805,10.7305,11.634666,10.33753,6.7987776,7.9303765,0.0,31.616526,2.5579088
United States, San Francisco,2023-05-29 00:00:00+00:00,37.7558,-122.4449,14.8305,10.6805,12.090917,12.082809,6.7331963,8.740592,0.0,32.664917,3.109963
United States, San Francisco,2023-05-30 00:00:00+00:00,37.7558,-122.4449,14.5305,11.3805,12.726333,11.654915,8.54161,9.628898,0.0,29.301876,3.4137144
United States, San Francisco,2023-05-31 00:00:00+00:00,37.7558,-122.4449,13.3305,10.2305,11.645083,10.736459,6.58685,8.060782,0.0,28.829233,3.1755993
United States, San Francisco,2023-06-01 00:00:00+00:00,37.7558,-122.4449,14.880501,9.2805,11.980498,13.700071,7.1835537,9.410722,0.0,29.882166,3.5553205
United States, San Francisco,2023-06-02 00:00:00+00:00,37.7558,-122.4449,15.880501,10.0305,12.463833,13.5674305,7.5335655,10.047545,0.0,31.731092,3.7158792
United States, San Francisco,2023-06-03 00:00:00+00:00,37.7558,-122.4449,14.6805,10.4305,12.409667,13.748749,7.4836674,9.739042,0.0,29.598919,3.6766007
United States, San Francisco,2023-06-04 00:00:00+00:00,37.7558,-122.4449,15.880501,11.3805,13.115916,12.759279,8.34573,10.4991865,0.0,27.971327,3.6194654
United States, San Francisco,2023-06-05 00:00:00+00:00,37.7558,-122.4449,14.730499,10.0305,12.220084,10.210811,5.922038,8.443044,0.0,35.870163,2.8512652
United States, San Francisco,2023-06-06 00:00:00+00:00,37.7558,-122.4449,18.3305,12.1805,13.949249,17.232824,7.661928,10.495752,0.3,35.670895,3.292379
United States, San Francisco,2023-06-07 00:00:00+00:00,37.7558,-122.4449,16.3305,12.4805,13.899249,13.881783,8.727125,10.92356,0.0,30.267845,3.2753487
United States, San Francisco,2023-06-08 00:00:00+00:00,37.7558,-122.4449,15.0805,11.7305,13.349251,14.0680065,9.931354,11.448021,0.0,28.054604,3.3087125
United States, San Francisco,2023-06-09 00:00:00+00:00,37.7558,-122.4449,14.2805,11.0805,12.578416,10.896364,8.85494,9.605126,0.0,30.413074,2.792512
United States, San Francisco,2023-06-10 00:00:00+00:00,37.7558,-122.4449,13.5305,10.4305,11.663833,11.118095,6.404562,7.9878445,0.0,30.453527,2.685553
United States, San Francisco,2023-06-11 00:00:00+00:00,37.7558,-122.4449,15.3305,11.0305,12.376334,12.715925,7.7727423,9.062754,0.0,34.746994,2.9808958
